From Files,To File
15,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/timeline/TimelineMetricConfiguration.java
8,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/timeline/TimelineMetricStore.java
2,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/timeline/TimelineMetricStoreWatcher.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/NullApplicationHistoryStore.java
6,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ApplicationAttemptFinishData.java
7,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ApplicationAttemptHistoryData.java
6,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ApplicationAttemptStartData.java
6,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ApplicationFinishData.java
7,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ApplicationHistoryData.java
6,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ApplicationStartData.java
6,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ContainerFinishData.java
7,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ContainerHistoryData.java
6,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ContainerStartData.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/impl/pb/ApplicationAttemptFinishDataPBImpl.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/impl/pb/ApplicationAttemptStartDataPBImpl.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/impl/pb/ApplicationFinishDataPBImpl.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/impl/pb/ApplicationStartDataPBImpl.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/impl/pb/ContainerFinishDataPBImpl.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/impl/pb/ContainerStartDataPBImpl.java
3,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/timeline/EntityIdentifier.java
4,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/timeline/GenericObjectMapper.java
2,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/timeline/LeveldbTimelineStore.java
2,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/timeline/MemoryTimelineStore.java
5,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/timeline/NameValuePair.java
5,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/timeline/TimelineReader.java
8,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/timeline/TimelineStore.java
4,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/timeline/TimelineWriter.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/webapp/AHSController.java
4,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/webapp/AHSView.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/webapp/AHSWebApp.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/webapp/TimelineWebServices.java
5,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/test/java/org/apache/hadoop/yarn/server/applicationhistoryservice/ApplicationHistoryStoreTestUtils.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/test/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/loadsimulator/jmetertest/jmetertest/AMSJMeterLoadTest.java
